year,area,area_name,racecomp,scenario,model,pop,base,ss
2024,41,Oregon,Asian,Partial emp.,Sliding scale,18784.00001,2161.6208,0.25442806
2024,41,Oregon,Asian,Partial emp.,Fixed (7%),18784.00001,1559,0.1975073
2024,41,Oregon,Asian,Max emp.,Sliding scale,18784.00001,1377.6208,0.1786334
2024,41,Oregon,Asian,Max emp.,Fixed (7%),18784.00001,867,0.1203936
2024,41,Oregon,Other,Universal,Sliding scale,22754.01189,3260.465792,0.36485082
2024,41,Oregon,Other,Universal,Fixed (7%),22754.01189,1905.277597,0.25131453
2024,41,Oregon,Other,Partial emp.,Sliding scale,22754.01189,3088.465792,0.35238617
2024,41,Oregon,Other,Partial emp.,Fixed (7%),22754.01189,1898.448796,0.25063955
2024,41,Oregon,Other,Max emp.,Sliding scale,22754.01189,2949.967393,0.34198805
2024,41,Oregon,Other,Max emp.,Fixed (7%),22754.01189,1837.842396,0.24459521
2024,41,Oregon,People of Color,Universal,Sliding scale,113048.9315,12964.66311,0.30230416
2024,41,Oregon,People of Color,Universal,Fixed (7%),113048.9315,7422.316912,0.19875629
2024,41,Oregon,People of Color,Partial emp.,Sliding scale,113048.9315,12247.66311,0.29044128
2024,41,Oregon,People of Color,Partial emp.,Fixed (7%),113048.9315,7237.488112,0.1947709
2024,41,Oregon,People of Color,Max emp.,Sliding scale,113048.9315,10582.90151,0.26127787
2024,41,Oregon,People of Color,Max emp.,Fixed (7%),113048.9315,5962.185512,0.16615314
2024,42,Pennsylvania,Total,Universal,Sliding scale,1020607,148323.7674,0.24810009
2024,42,Pennsylvania,Total,Universal,Fixed (7%),1020607,88929.18917,0.16515964
2024,42,Pennsylvania,Total,Partial emp.,Sliding scale,1020607,142674.2838,0.24092697
2024,42,Pennsylvania,Total,Partial emp.,Fixed (7%),1020607,86579.47527,0.16150051
2024,42,Pennsylvania,Total,Max emp.,Sliding scale,1020607,113898.6991,0.20215832
2024,42,Pennsylvania,Total,Max emp.,Fixed (7%),1020607,70348.35566,0.13532095
2024,42,Pennsylvania,White,Universal,Sliding scale,692312.9999,112232.5434,0.24025895
2024,42,Pennsylvania,White,Universal,Fixed (7%),692312.9999,67269.12956,0.15934202
2024,42,Pennsylvania,White,Partial emp.,Sliding scale,692312.9999,107924.4597,0.23318708
2024,42,Pennsylvania,White,Partial emp.,Fixed (7%),692312.9999,66012.04766,0.15683133
2024,42,Pennsylvania,White,Max emp.,Sliding scale,692312.9999,86106.68505,0.19525072
2024,42,Pennsylvania,White,Max emp.,Fixed (7%),692312.9999,53686.08095,0.13139509
2024,42,Pennsylvania,Black,Universal,Sliding scale,112674,15235.55,0.37565921
2024,42,Pennsylvania,Black,Universal,Fixed (7%),112674,9275.775003,0.26810873
2024,42,Pennsylvania,Black,Partial emp.,Sliding scale,112674,14156.55,0.35859486
2024,42,Pennsylvania,Black,Partial emp.,Fixed (7%),112674,8433.775003,0.24985214
2024,42,Pennsylvania,Black,Max emp.,Sliding scale,112674,13606.306,0.34952855
2024,42,Pennsylvania,Black,Max emp.,Fixed (7%),112674,8189.531,0.24438468
2024,42,Pennsylvania,Hispanic,Universal,Sliding scale,117865,10293.9999,0.27663013
2024,42,Pennsylvania,Hispanic,Universal,Fixed (7%),117865,5792.412601,0.17708084
2024,42,Pennsylvania,Hispanic,Partial emp.,Sliding scale,117865,10043.3679,0.27172504
2024,42,Pennsylvania,Hispanic,Partial emp.,Fixed (7%),117865,5541.780602,0.17072686
2024,42,Pennsylvania,Hispanic,Max emp.,Sliding scale,117865,6342.850908,0.19069938
2024,42,Pennsylvania,Hispanic,Max emp.,Fixed (7%),117865,3802.731401,0.12378331
2024,42,Pennsylvania,Asian,Universal,Sliding scale,53099.99999,5382.042001,0.18022389
2024,42,Pennsylvania,Asian,Universal,Fixed (7%),53099.99999,3462.068401,0.12389701
2024,42,Pennsylvania,Asian,Partial emp.,Sliding scale,53099.99999,5382.042001,0.18022389
2024,42,Pennsylvania,Asian,Partial emp.,Fixed (7%),53099.99999,3462.068401,0.12389701
2024,42,Pennsylvania,Asian,Max emp.,Sliding scale,53099.99999,3307.042001,0.11900934
2024,42,Pennsylvania,Asian,Max emp.,Fixed (7%),53099.99999,1912.068401,0.07244573
2024,42,Pennsylvania,Other,Universal,Sliding scale,44655.00002,5179.632107,0.22447171
2024,42,Pennsylvania,Other,Universal,Fixed (7%),44655.00002,3129.803606,0.14886149
2024,42,Pennsylvania,Other,Partial emp.,Sliding scale,44655.00002,5167.864107,0.22407599
2024,42,Pennsylvania,Other,Partial emp.,Fixed (7%),44655.00002,3129.803606,0.14886149
2024,42,Pennsylvania,Other,Max emp.,Sliding scale,44655.00002,4535.815107,0.20221236
2024,42,Pennsylvania,Other,Max emp.,Fixed (7%),44655.00002,2757.943907,0.1335367
2024,42,Pennsylvania,People of Color,Universal,Sliding scale,328294,36091.22401,0.27612346
2024,42,Pennsylvania,People of Color,Universal,Fixed (7%),328294,21660.05961,0.18628196
2024,42,Pennsylvania,People of Color,Partial emp.,Sliding scale,328294,34749.82401,0.26861753
2024,42,Pennsylvania,People of Color,Partial emp.,Fixed (7%),328294,20567.42761,0.17856299
2024,42,Pennsylvania,People of Color,Max emp.,Sliding scale,328294,27792.01402,0.22704479
2024,42,Pennsylvania,People of Color,Max emp.,Fixed (7%),328294,16662.27471,0.14973572
2024,44,Rhode Island,Total,Universal,Sliding scale,85196.00002,7378.345604,0.14325676
2024,44,Rhode Island,Total,Universal,Fixed (7%),85196.00002,3393.000004,0.07140302
2024,44,Rhode Island,Total,Partial emp.,Sliding scale,85196.00002,7246.345604,0.14105538
2024,44,Rhode Island,Total,Partial emp.,Fixed (7%),85196.00002,3261.000004,0.06881634
2024,44,Rhode Island,Total,Max emp.,Sliding scale,85196.00002,4966.345604,0.10116334
2024,44,Rhode Island,Total,Max emp.,Fixed (7%),85196.00002,2429.000004,0.05217485
2024,44,Rhode Island,White,Universal,Sliding scale,48067.00003,5005.345604,0.14243061
2024,44,Rhode Island,White,Universal,Fixed (7%),48067.00003,2134.000004,0.06612748
2024,44,Rhode Island,White,Partial emp.,Sliding scale,48067.00003,4949.345604,0.14106187
2024,44,Rhode Island,White,Partial emp.,Fixed (7%),48067.00003,2078.000004,0.06450411
2024,44,Rhode Island,White,Max emp.,Sliding scale,48067.00003,3204.345604,0.09610727
2024,44,Rhode Island,White,Max emp.,Fixed (7%),48067.00003,1512.000004,0.04777402
2024,44,Rhode Island,Black,Universal,Sliding scale,4148.000002,29,0.01400966
2024,44,Rhode Island,Black,Universal,Fixed (7%),4148.000002,29,0.01400966
2024,44,Rhode Island,Black,Partial emp.,Sliding scale,4148.000002,29,0.01400966
2024,44,Rhode Island,Black,Partial emp.,Fixed (7%),4148.000002,29,0.01400966
2024,44,Rhode Island,Black,Max emp.,Sliding scale,4148.000002,29,0.01400966
2024,44,Rhode Island,Black,Max emp.,Fixed (7%),4148.000002,29,0.01400966
2024,44,Rhode Island,Hispanic,Universal,Sliding scale,23076,1546,0.19204969
2024,44,Rhode Island,Hispanic,Universal,Fixed (7%),23076,1037,0.13751492
2024,44,Rhode Island,Hispanic,Partial emp.,Sliding scale,23076,1470,0.18434913
2024,44,Rhode Island,Hispanic,Partial emp.,Fixed (7%),23076,961,0.12873409
2024,44,Rhode Island,Hispanic,Max emp.,Sliding scale,23076,982,0.1311782
2024,44,Rhode Island,Hispanic,Max emp.,Fixed (7%),23076,695,0.09654119
2024,44,Rhode Island,Asian,Universal,Sliding scale,5066,467,0.14190216
2024,44,Rhode Island,Asian,Universal,Fixed (7%),5066,84,0.02888583
2024,44,Rhode Island,Asian,Partial emp.,Sliding scale,5066,467,0.14190216
2024,44,Rhode Island,Asian,Partial emp.,Fixed (7%),5066,84,0.02888583
2024,44,Rhode Island,Asian,Max emp.,Sliding scale,5066,420,0.12946979
2024,44,Rhode Island,Asian,Max emp.,Fixed (7%),5066,84,0.02888583
2024,44,Rhode Island,Other,Universal,Sliding scale,4838.999996,331,0.11216537
2024,44,Rhode Island,Other,Universal,Fixed (7%),4838.999996,109,0.03994137
2024,44,Rhode Island,Other,Partial emp.,Sliding scale,4838.999996,331,0.11216537
2024,44,Rhode Island,Other,Partial emp.,Fixed (7%),4838.999996,109,0.03994137
2024,44,Rhode Island,Other,Max emp.,Sliding scale,4838.999996,331,0.11216537
2024,44,Rhode Island,Other,Max emp.,Fixed (7%),4838.999996,109,0.03994137
2024,44,Rhode Island,People of Color,Universal,Sliding scale,37128.99999,2373,0.14503117
2024,44,Rhode Island,People of Color,Universal,Fixed (7%),37128.99999,1259,0.08256821
2024,44,Rhode Island,People of Color,Partial emp.,Sliding scale,37128.99999,2297,0.14104139
2024,44,Rhode Island,People of Color,Partial emp.,Fixed (7%),37128.99999,1183,0.07797258
2024,44,Rhode Island,People of Color,Max emp.,Sliding scale,37128.99999,1762,0.11186591
2024,44,Rhode Island,People of Color,Max emp.,Fixed (7%),37128.99999,917,0.06151885
2024,45,South Carolina,Total,Universal,Sliding scale,467938.8893,66022.84589,0.25794952
2024,45,South Carolina,Total,Universal,Fixed (7%),467938.8893,35089.60462,0.15594039
2024,45,South Carolina,Total,Partial emp.,Sliding scale,467938.8893,63213.11529,0.24971321
2024,45,South Carolina,Total,Partial emp.,Fixed (7%),467938.8893,33969.86923,0.1517192
2024,45,South Carolina,Total,Max emp.,Sliding scale,467938.8893,46573.7637,0.19692632
2024,45,South Carolina,Total,Max emp.,Fixed (7%),467938.8893,25799.21682,0.11959088
2024,45,South Carolina,White,Universal,Sliding scale,268845.4055,40746.6639,0.23361658
2024,45,South Carolina,White,Universal,Fixed (7%),268845.4055,22639.48721,0.14483742
2024,45,South Carolina,White,Partial emp.,Sliding scale,268845.4055,39348.1766,0.22742199
2024,45,South Carolina,White,Partial emp.,Fixed (7%),268845.4055,22113.85641,0.14195201
2024,45,South Carolina,White,Max emp.,Sliding scale,268845.4055,29310.4361,0.17984002
2024,45,South Carolina,White,Max emp.,Fixed (7%),268845.4055,17415.24361,0.11526754
2024,45,South Carolina,Black,Universal,Sliding scale,123867.5347,14367.25561,0.31615186
2024,45,South Carolina,Black,Universal,Fixed (7%),123867.5347,7313.774716,0.19050913
2024,45,South Carolina,Black,Partial emp.,Sliding scale,123867.5347,13514.00991,0.30306645
2024,45,South Carolina,Black,Partial emp.,Fixed (7%),123867.5347,6719.670117,0.17778516
2024,45,South Carolina,Black,Max emp.,Sliding scale,123867.5347,11151.58771,0.26407734
2024,45,South Carolina,Black,Max emp.,Fixed (7%),123867.5347,5645.872514,0.15374307
2024,45,South Carolina,Hispanic,Universal,Sliding scale,41034.98158,5391.039689,0.35695178
2024,45,South Carolina,Hispanic,Universal,Fixed (7%),41034.98158,2540.4821,0.2073451
2024,45,South Carolina,Hispanic,Partial emp.,Sliding scale,41034.98158,5391.039689,0.35695178
2024,45,South Carolina,Hispanic,Partial emp.,Fixed (7%),41034.98158,2540.4821,0.2073451
2024,45,South Carolina,Hispanic,Max emp.,Sliding scale,41034.98158,3893.575595,0.28617601
2024,45,South Carolina,Hispanic,Max emp.,Fixed (7%),41034.98158,1585.6097,0.14034973
2024,45,South Carolina,Asian,Universal,Sliding scale,10524.9949,1187.894,0.14618444
2024,45,South Carolina,Asian,Universal,Fixed (7%),10524.9949,322.5600004,0.04442571
2024,45,South Carolina,Asian,Partial emp.,Sliding scale,10524.9949,1187.894,0.14618444
2024,45,South Carolina,Asian,Partial emp.,Fixed (7%),10524.9949,322.5600004,0.04442571
2024,45,South Carolina,Asian,Max emp.,Sliding scale,10524.9949,270.5243998,0.03752788
2024,45,South Carolina,Asian,Max emp.,Fixed (7%),10524.9949,72.19040012,0.01029777
2024,45,South Carolina,Other,Universal,Sliding scale,23665.97269,4329.992697,0.33663419
2024,45,South Carolina,Other,Universal,Fixed (7%),23665.97269,2273.300601,0.21037561
2024,45,South Carolina,Other,Partial emp.,Sliding scale,23665.97269,3771.995097,0.30655143
